site,source_id,league,date,kickoff,home_team,away_team,market,pick,p1,p2,p3,note,scraped_at
forebet,2496496,Serie A,2026-08-24,24/08/2026 18:30,Bologna,Lazio,btts,No,56,44,,,2026-08-19T17:42:27Z
forebet,2496497,Serie A,2026-08-24,24/08/2026 20:45,Roma,Fiorentina,1x2,1,57,22,21,avg=2.67,2026-08-19T17:42:27Z
forebet,2496497,Serie A,2026-08-24,24/08/2026 20:45,Roma,Fiorentina,correct_score,2 - 1,,,,avg=2.67,2026-08-19T17:42:27Z
forebet,2496497,Serie A,2026-08-24,24/08/2026 20:45,Roma,Fiorentina,over_under,Over,47,53,,,2026-08-19T17:42:27Z
forebet,2496497,Serie A,2026-08-24,24/08/2026 20:45,Roma,Fiorentina,btts,Yes,40,60,,,2026-08-19T17:42:27Z
forebet,2491763,Eredivisie,2026-08-22,22/08/2026 16:30,Fortuna Sittard,AZ Alkmaar,1x2,2,21,25,54,avg=3.05,2026-08-19T17:42:27Z
forebet,2491763,Eredivisie,2026-08-22,22/08/2026 16:30,Fortuna Sittard,AZ Alkmaar,correct_score,1 - 3,,,,avg=3.05,2026-08-19T17:42:27Z
forebet,2491763,Eredivisie,2026-08-22,22/08/2026 16:30,Fortuna Sittard,AZ Alkmaar,over_under,Over,39,61,,,2026-08-19T17:42:27Z
forebet,2491763,Eredivisie,2026-08-22,22/08/2026 16:30,Fortuna Sittard,AZ Alkmaar,btts,Yes,26,74,,,2026-08-19T17:42:27Z
forebet,2491764,Eredivisie,2026-08-22,22/08/2026 18:45,Sparta Rotterdam,Utrecht,1x2,1,40,32,28,avg=2.93,2026-08-19T17:42:27Z
forebet,2491764,Eredivisie,2026-08-22,22/08/2026 18:45,Sparta Rotterdam,Utrecht,correct_score,2 - 1,,,,avg=2.93,2026-08-19T17:42:27Z
forebet,2491764,Eredivisie,2026-08-22,22/08/2026 18:45,Sparta Rotterdam,Utrecht,over_under,Over,41,59,,,2026-08-19T17:42:27Z
forebet,2491764,Eredivisie,2026-08-22,22/08/2026 18:45,Sparta Rotterdam,Utrecht,btts,Yes,37,63,,,2026-08-19T17:42:27Z
forebet,2491765,Eredivisie,2026-08-22,22/08/2026,Nijmegen,Excelsior,1x2,1,36,31,33,avg=3.15,2026-08-19T17:42:27Z
forebet,2491765,Eredivisie,2026-08-22,22/08/2026,Nijmegen,Excelsior,correct_score,3 - 2,,,,avg=3.15,2026-08-19T17:42:27Z
forebet,2491765,Eredivisie,2026-08-22,22/08/2026,Nijmegen,Excelsior,over_under,Over,37,63,,,2026-08-19T17:42:27Z
forebet,2491765,Eredivisie,2026-08-22,22/08/2026,Nijmegen,Excelsior,btts,Yes,22,78,,,2026-08-19T17:42:27Z
forebet,2491766,Eredivisie,2026-08-22,22/08/2026 21:00,Heerenveen,PEC Zwolle,1x2,1,59,27,14,avg=3.25,2026-08-19T17:42:27Z
forebet,2491766,Eredivisie,2026-08-22,22/08/2026 21:00,Heerenveen,PEC Zwolle,correct_score,3 - 1,,,,avg=3.25,2026-08-19T17:42:27Z
forebet,2491766,Eredivisie,2026-08-22,22/08/2026 21:00,Heerenveen,PEC Zwolle,over_under,Over,35,65,,,2026-08-19T17:42:27Z
forebet,2491766,Eredivisie,2026-08-22,22/08/2026 21:00,Heerenveen,PEC Zwolle,btts,Yes,28,72,,,2026-08-19T17:42:27Z
forebet,2491767,Eredivisie,2026-08-23,23/08/2026 12:15,Go Ahead Eagles,ADO Den Haag,1x2,1,61,21,19,avg=3.29,2026-08-19T17:42:27Z
forebet,2491767,Eredivisie,2026-08-23,23/08/2026 12:15,Go Ahead Eagles,ADO Den Haag,correct_score,3 - 0,,,,avg=3.29,2026-08-19T17:42:27Z
forebet,2491767,Eredivisie,2026-08-23,23/08/2026 12:15,Go Ahead Eagles,ADO Den Haag,over_under,Over,34,66,,,2026-08-19T17:42:27Z
forebet,2491767,Eredivisie,2026-08-23,23/08/2026 12:15,Go Ahead Eagles,ADO Den Haag,btts,No,51,49,,,2026-08-19T17:42:27Z
forebet,2491768,Eredivisie,2026-08-23,23/08/2026 14:30,PSV Eindhoven,Groningen,1x2,2,36,24,40,avg=3.45,2026-08-19T17:42:27Z
forebet,2491768,Eredivisie,2026-08-23,23/08/2026 14:30,PSV Eindhoven,Groningen,correct_score,2 - 3,,,,avg=3.45,2026-08-19T17:42:27Z
forebet,2491768,Eredivisie,2026-08-23,23/08/2026 14:30,PSV Eindhoven,Groningen,over_under,Over,31,69,,,2026-08-19T17:42:27Z
forebet,2491768,Eredivisie,2026-08-23,23/08/2026 14:30,PSV Eindhoven,Groningen,btts,Yes,19,81,,,2026-08-19T17:42:27Z
